Date, Open, High, Low, Close, Volume
18-Apr-17,181.33,182.15,181.26,181.26,2560000000
17-Apr-17,182.32,182.39,180.71,180.71,2050000000
13-Apr-17,182.95,183.21,181.99,181.99,2710000000
12-Apr-17,182.27,182.86,182.05,182.82,4510000000
11-Apr-17,181.77,182.77,181.63,181.83,3820000000
10-Apr-17,181.78,182.09,181.17,181.72,3080000000
7-Apr-17,182.53,182.63,181.53,181.7,2800000000
6-Apr-17,183.42,183.52,182.04,182.91,2180000000
5-Apr-17,184.01,184.13,182.8,183.95,2930000000
4-Apr-17,182.01,183.49,181.93,183.42,3670000000
3-Apr-17,181.02,182,181.01,181.67,2180000000
31-Mar-17,181.06,181.52,180.39,180.49,2930000000
30-Mar-17,180.92,181,179.94,180.89,2990000000
29-Mar-17,178.9,180.99,178.9,180.99,2430000000
27-Mar-17,178.97,179.31,178.21,178.67,2090000000
24-Mar-17,178.73,179.57,178.37,179.16,2770000000
23-Mar-17,178.29,178.99,178.05,178.73,2090000000
22-Mar-17,177.98,178.2,176.71,178.2,2770000000
21-Mar-17,178.55,179.12,177.97,178.83,2560000000
20-Mar-17,178.96,179.45,177.46,178.6,3200000000
17-Mar-17,179.12,179.51,177.55,179,3360000000
16-Mar-17,176.16,178.63,176.01,178.63,2480000000
15-Mar-17,175.49,175.92,175.22,175.47,2260000000
14-Mar-17,174.94,176.09,174.9,175.56,2590000000
13-Mar-17,173.92,174.89,173.92,174.82,2410000000
10-Mar-17,175.08,175.26,173.46,174.1,2290000000
9-Mar-17,174.62,174.95,174.33,174.83,1890000000
8-Mar-17,175.54,175.76,174.66,174.69,2340000000
7-Mar-17,175.92,176.09,175.04,175.53,2880000000
6-Mar-17,174.8,175.8,174.8,175.8,3020000000
3-Mar-17,174.65,174.95,174.26,174.43,3470000000
2-Mar-17,174.59,175.39,174.59,174.64,2330000000
1-Mar-17,174.9,175.06,173.46,173.72,2890000000
28-Feb-17,174.64,175.38,174.59,174.75,3290000000
27-Feb-17,174.52,174.81,173.9,174.21,2470000000
24-Feb-17,173.77,174.71,173.75,174.53,3160000000
23-Feb-17,173.74,174.23,173.7,174.11,6330000000
22-Feb-17,174.25,174.61,173.28,173.93,4570000000
21-Feb-17,174.35,174.73,173.8,174.02,5250000000
20-Feb-17,174.35,174.79,173.97,174.12,2860000000
17-Feb-17,174.98,175,173.92,174.18,3400000000
16-Feb-17,175.4,175.72,174.79,175.27,3970000000
14-Feb-17,175.63,175.93,174.56,174.83,4190000000
13-Feb-17,175.36,176.09,175.13,175.82,3800000000
10-Feb-17,174.31,175.55,174.22,174.91,4250000000
9-Feb-17,174.29,174.75,174,174.2,4060000000
8-Feb-17,174.66,174.86,173.69,174.21,6950000000
7-Feb-17,175.14,175.29,174.42,174.63,4640000000
6-Feb-17,174.67,175.42,174.6,175.42,5050000000
3-Feb-17,174.22,174.85,174.22,174.72,5660000000
2-Feb-17,173.36,174.42,173.24,174.42,4360000000
1-Feb-17,173.25,173.84,173.01,173.32,4540000000
31-Jan-17,173.09,173.17,172.36,172.48,3960000000
30-Jan-17,172.86,173.33,172.3,172.3,3890000000
27-Jan-17,172.85,173.13,172.25,173.02,3190000000
26-Jan-17,172.97,173.56,172.25,173.3,3690000000
25-Jan-17,172.44,172.91,172.22,172.58,5670000000
24-Jan-17,171.25,172.38,171.13,172.24,3500000000
23-Jan-17,170.97,171.28,169.87,170.81,4170000000
20-Jan-17,172.39,172.55,170.81,171.16,5140000000
19-Jan-17,172.73,173.18,172.41,172.79,3830000000
18-Jan-17,171.52,172.69,171.52,172.69,3690000000
17-Jan-17,171.13,171.87,171.03,171.3,2510000000
16-Jan-17,171.93,172.21,171.22,171.22,1990000000
13-Jan-17,172.16,172.48,171.5,171.72,2260000000
12-Jan-17,172.28,173.19,172.17,172.19,2960000000
11-Jan-17,173.14,173.43,172.54,172.57,2460000000
10-Jan-17,173.2,173.26,171.89,173.04,1630000000
9-Jan-17,173.9,174.14,172.74,173.05,1850000000
6-Jan-17,172.98,173.88,172.85,173.69,1840000000
5-Jan-17,172.09,173.01,172.09,172.83,2130000000
4-Jan-17,170.82,172.32,170.68,171.82,1840000000
3-Jan-17,171.66,171.9,170.25,171.37,1170000000
30-Dec-16,172.55,173.46,172.08,172.08,1760000000
29-Dec-16,169.14,172.54,169,172.35,1800000000
28-Dec-16,166.51,169.28,166.51,169.18,1470000000
27-Dec-16,163.2,165.74,163.2,165.31,1140000000
23-Dec-16,163.96,164.92,163,163,1440000000
22-Dec-16,166.52,166.82,163.8,164.1,1760000000
21-Dec-16,168.27,168.95,166.62,166.62,1710000000
20-Dec-16,168.73,169.12,167.12,167.44,1790000000
19-Dec-16,171.19,171.25,169.17,169.24,2160000000
16-Dec-16,172.33,172.47,170.74,170.74,2260000000
15-Dec-16,171.52,172.68,170.72,171.93,1790000000
14-Dec-16,173.74,174.16,172.47,172.54,2170000000
13-Dec-16,174.58,174.59,172.75,173.93,2020000000
9-Dec-16,174.27,174.67,173.8,174.67,2010000000
8-Dec-16,173.43,174.44,173.24,174.44,2990000000
7-Dec-16,173.7,173.73,172.21,173.19,2200000000
6-Dec-16,174.3,174.71,173.35,173.9,2600000000
5-Dec-16,173.37,174.5,173.06,174.09,2600000000
2-Dec-16,171.94,173.52,171.57,173.34,2310000000
1-Dec-16,171.14,172.58,171.11,171.96,4450000000
30-Nov-16,170.39,171.62,170,170,5610000000
29-Nov-16,168.86,171.05,168.86,170.04,3370000000
28-Nov-16,168.77,169.39,167.91,168.96,3000000000
25-Nov-16,167.72,168.75,167.72,168.6,2000000000
24-Nov-16,170.59,170.69,167.81,167.98,2770000000
23-Nov-16,170.41,171.16,170.26,171.16,3400000000
22-Nov-16,169.22,170.45,169.18,170.25,3280000000
21-Nov-16,169.19,169.42,168.63,169.17,2570000000
18-Nov-16,171.07,171.15,168.91,169.9,1800000000
17-Nov-16,170.87,171.3,169.94,171.1,2060000000
16-Nov-16,168.39,171.65,168.39,171.12,2840000000
15-Nov-16,169.03,170.41,166.77,166.99,2950000000
14-Nov-16,171.41,171.52,166.31,168.6,3240000000
11-Nov-16,177.62,177.62,172.39,172.39,3420000000
10-Nov-16,179.34,181.21,179.27,180.05,3040000000
9-Nov-16,180.34,180.73,175.8,178.22,3190000000
8-Nov-16,178.05,180.36,178.05,180.19,2400000000
7-Nov-16,176.46,177.7,176.05,177.34,2620000000
4-Nov-16,174.65,176.5,174.35,176.5,2010000000
3-Nov-16,177.8,178.15,175.38,175.38,2510000000
2-Nov-16,178.74,178.9,177.67,178.01,3150000000
1-Nov-16,179.37,179.65,178.78,178.79,2630000000
31-Oct-16,178.9,179.23,178.54,179.22,3440000000
28-Oct-16,179.22,179.67,178.6,178.89,3660000000
27-Oct-16,178.98,179.43,178.75,179.37,7350000000
26-Oct-16,178.17,178.81,178.11,178.68,2430000000
25-Oct-16,179.05,179.34,178.43,178.46,2260000000
24-Oct-16,178.31,179.26,178.31,178.97,2290000000
21-Oct-16,178.5,178.76,177.99,178.06,2710000000
20-Oct-16,178.66,179.08,177.75,178.28,3210000000
19-Oct-16,179.22,179.65,178.45,178.45,2180000000
18-Oct-16,178.28,179.45,178.2,179.23,2710000000
17-Oct-16,177.83,178.38,177.41,177.93,2280000000
14-Oct-16,176.75,178.25,176.19,178.19,1880000000
13-Oct-16,177.75,178.28,176.61,176.61,2070000000
12-Oct-16,177.76,178.19,177.05,177.78,2790000000
11-Oct-16,177.51,178.16,176.9,178.16,2760000000
10-Oct-16,177.29,177.96,176.88,177.26,1940000000
7-Oct-16,177.88,178.27,176.83,177.32,1910000000
6-Oct-16,178.5,179.26,177.33,177.97,2630000000
5-Oct-16,180.08,180.11,177.67,178.44,2290000000
4-Oct-16,180.96,181.14,180.18,180.5,2790000000
3-Oct-16,178.41,180.55,178.41,180.55,2430000000
30-Sep-16,178.87,179.66,176.93,176.93,2540000000
29-Sep-16,179.34,180.78,179.24,179.9,3300000000
28-Sep-16,177.74,179.02,177.33,178.74,2510000000
27-Sep-16,175.4,178.25,174.45,178.25,3200000000
26-Sep-16,176.58,176.89,175.35,176.01,1840000000
23-Sep-16,177.12,177.56,176.26,177.56,2110000000
22-Sep-16,177.71,178.77,176.83,177.2,2710000000
21-Sep-16,174.39,176.55,173.68,176.32,2360000000
20-Sep-16,175.16,175.84,174.47,174.56,3530000000
19-Sep-16,173.6,175.58,173.6,175.24,1670000000
16-Sep-16,174.74,175.36,172.34,172.87,2180000000
15-Sep-16,169.66,174.24,169.64,173.99,2550000000
14-Sep-16,171.45,171.49,168.81,169.46,2260000000
13-Sep-16,174.35,174.36,172.12,172.19,2380000000
9-Sep-16,177.32,177.47,174.68,174.87,2200000000
8-Sep-16,178.58,178.61,177.63,177.75,2160000000
7-Sep-16,178.51,178.92,177.41,178.37,2110000000
6-Sep-16,178.09,178.45,177.19,178.27,2080000000
5-Sep-16,178.2,179.11,177.42,177.8,2530000000
2-Sep-16,176.58,177.8,176.46,177.53,1810000000
1-Sep-16,177.72,178.08,176.06,176.6,2450000000
31-Aug-16,177.3,178.69,177.26,178.66,2550000000
30-Aug-16,177.49,178.4,176.48,177.47,3140000000
29-Aug-16,179.86,180.02,176.54,177.24,2350000000
26-Aug-16,180.29,180.43,179.44,180.19,2180000000
25-Aug-16,178.61,180.32,178.51,180.32,2470000000
24-Aug-16,178.85,178.9,177.53,178.36,2680000000
23-Aug-16,179.86,179.99,176.3,179.13,2710000000
22-Aug-16,178.91,179.66,178.46,179.32,2370000000
19-Aug-16,180.88,181.13,178.29,178.29,2680000000
18-Aug-16,178.07,180.82,177.98,180.62,3190000000
16-Aug-16,176.25,177.51,176.01,177.32,2730000000
15-Aug-16,178.4,178.57,174.68,175.53,2900000000
12-Aug-16,180.58,180.98,177.78,178.23,2800000000
11-Aug-16,180.56,181.52,179.21,180.01,4650000000
10-Aug-16,180.51,181.09,179.47,180.35,4010000000
9-Aug-16,180.62,181.26,180.13,180.52,4230000000
8-Aug-16,179.2,180.63,179.18,180.63,3810000000
5-Aug-16,178.11,179.03,177.91,178.94,3330000000
4-Aug-16,177.32,178.34,176.94,177.8,3270000000
3-Aug-16,177.49,178.3,176.62,176.9,3230000000
2-Aug-16,177.8,178.8,177.54,177.55,3130000000
1-Aug-16,175.52,178.31,175.52,178.22,4000000000
29-Jul-16,175.97,177.58,173.75,173.75,4980000000
28-Jul-16,174.89,176.16,174.32,176.16,3700000000
27-Jul-16,173.31,175.31,173.31,174.63,3350000000
26-Jul-16,171.88,172.61,171.45,172.3,2990000000
25-Jul-16,170.4,171.93,170.29,171.93,2340000000
22-Jul-16,170.43,170.45,169.47,170.13,2280000000
21-Jul-16,171.78,172.2,170.22,170.32,3390000000
20-Jul-16,170.99,171.86,170.96,171.86,2690000000
19-Jul-16,170.42,171.8,170.39,170.78,3040000000
18-Jul-16,169,170.03,168.65,169.98,3040000000
15-Jul-16,167.79,169.59,167.79,168.92,2960000000
14-Jul-16,169.29,169.58,167.67,167.93,2940000000
13-Jul-16,168.29,170.01,167.99,170.01,3530000000
12-Jul-16,168.2,168.89,166.85,167.86,3630000000
11-Jul-16,165.94,168.29,165.92,167.35,2680000000
1-Jul-16,166.29,166.48,164.28,164.45,2070000000
30-Jun-16,165.35,166.36,165.28,165.94,3140000000
29-Jun-16,162.41,164.81,162.41,164.81,2590000000
28-Jun-16,160.59,161.9,160.59,161.46,3140000000
27-Jun-16,159.13,160.92,158.71,160.56,2410000000
24-Jun-16,161.88,162.06,157.36,160.01,3130000000
23-Jun-16,162.14,162.34,161.03,161.64,2300000000
22-Jun-16,161.36,162.42,161.36,162.37,3740000000
21-Jun-16,161.24,161.9,161,161.29,3500000000
20-Jun-16,160.34,160.8,159.56,160.8,1970000000
17-Jun-16,159.26,159.95,158.72,159.95,2610000000
16-Jun-16,159.28,159.6,158.52,158.82,2050000000
15-Jun-16,158.09,159.31,157.91,159.31,1620000000
14-Jun-16,157.58,158.6,157.25,158.39,1580000000
13-Jun-16,158.3,158.63,157.91,157.91,1410000000
10-Jun-16,160.03,160.22,158.92,158.92,2520000000
9-Jun-16,160.79,161.03,159.84,159.84,2420000000
8-Jun-16,161.38,161.73,159.52,160.65,1960000000
7-Jun-16,160.32,161.47,160.32,161.47,2370000000
6-Jun-16,158.52,160.02,158.46,160.02,2030000000
3-Jun-16,157.91,158.77,157.7,158.19,1670000000
2-Jun-16,157.33,158.26,157.2,157.23,1760000000
1-Jun-16,156.65,157.99,156.61,157.5,1790000000
31-May-16,157.27,157.64,156.23,156.35,3380000000
30-May-16,157.67,158.34,157.54,157.54,2880000000
27-May-16,156.25,157.68,155.96,157.68,2540000000
26-May-16,156.29,156.46,155.64,156.34,2180000000
25-May-16,154.35,156.04,154.33,155.99,2610000000
24-May-16,154.22,154.71,153.44,153.49,2130000000
23-May-16,153.4,154.35,153.4,154.32,1970000000
20-May-16,153.08,153.78,152.84,153.29,2230000000
19-May-16,154.18,154.33,152.61,153.22,2350000000
18-May-16,153.67,154.56,153.48,154.37,2710000000
17-May-16,153.68,154.14,153.29,153.77,2350000000
16-May-16,154.21,154.57,152.79,153.2,2210000000
13-May-16,156.21,156.28,153.74,154.33,2580000000
12-May-16,156.25,157.32,155.99,156.13,2440000000
11-May-16,155.45,156.81,155.24,156.34,1960000000
10-May-16,154.58,154.93,153.8,154.84,2380000000
9-May-16,156.49,156.94,154.43,154.43,2360000000
4-May-16,155.83,156.63,154.38,156.63,3010000000
3-May-16,156.26,156.68,155.58,155.85,2510000000
2-May-16,156.78,157.12,154.94,155.93,2270000000
29-Apr-16,157.75,157.76,156.79,157.46,2520000000
28-Apr-16,159.02,159.49,157.23,157.99,2830000000
27-Apr-16,158.31,158.79,157.71,158.77,2960000000
26-Apr-16,160.49,160.51,158.12,158.95,2570000000
25-Apr-16,162.16,162.16,160.26,160.74,2900000000
22-Apr-16,161.53,162.43,160.97,161.65,3030000000
21-Apr-16,161.28,162,161.08,161.79,2910000000
20-Apr-16,160.7,161.21,160.42,160.93,3450000000
19-Apr-16,160.13,160.92,159.97,160.88,3690000000
18-Apr-16,158.34,159.51,157.38,159.51,2350000000
15-Apr-16,157.66,158.49,156.89,158.49,2710000000
14-Apr-16,158.77,158.85,156.74,156.74,3680000000
13-Apr-16,157.54,158.16,157.16,158.16,5530000000
12-Apr-16,155.59,157.1,155.25,157.1,2810000000
11-Apr-16,156.63,157.31,154.79,155.57,2310000000
8-Apr-16,156.17,157.34,156.07,157.26,3270000000
7-Apr-16,157.42,158.01,156.88,157.09,3810000000
6-Apr-16,156.16,156.95,156.15,156.89,3740000000
5-Apr-16,156.98,157.14,156.26,156.31,2660000000
4-Apr-16,156.56,157.2,156.47,157.15,2940000000
1-Apr-16,156.12,156.43,155.52,156.43,2320000000
31-Mar-16,155.78,156.06,154.8,155.91,4160000000
30-Mar-16,154.62,155.94,154.57,155.34,2690000000
29-Mar-16,153.63,154.56,153.31,153.9,2280000000
28-Mar-16,154.99,155.16,153.34,153.91,1960000000
24-Mar-16,155.63,156.25,155.18,155.56,2160000000
23-Mar-16,156.82,156.94,155.48,156.41,2590000000
22-Mar-16,157.18,157.8,156,157.22,2620000000
21-Mar-16,157.45,158.64,157.13,157.63,2600000000
18-Mar-16,158.05,158.76,157.48,157.96,3800000000
17-Mar-16,156.99,157.67,156.74,157.61,3640000000
16-Mar-16,155.38,156.17,155.08,156.17,2640000000
15-Mar-16,156.73,156.95,155.26,155.41,2760000000
14-Mar-16,155.09,156.8,154.99,156.8,3230000000
11-Mar-16,153.17,154.16,153.08,154.16,2330000000
10-Mar-16,153.04,153.35,151.92,153.35,2500000000
8-Mar-16,153.81,154.47,152.03,153.31,2930000000
7-Mar-16,154.65,154.95,153.41,153.84,3450000000
4-Mar-16,154.77,155.14,152.65,154.44,3650000000
3-Mar-16,155.14,155.46,153.64,154.53,3050000000
2-Mar-16,153.21,154.58,153.21,154.58,2700000000
1-Mar-16,151.02,152.38,150.98,152.31,2410000000
29-Feb-16,150.23,151.67,149.48,151.15,2060000000
26-Feb-16,148.75,150.12,148.17,150,2130000000
25-Feb-16,147.25,147.77,146.72,147.38,2600000000
24-Feb-16,146.71,147.17,145.6,146.78,2070000000
23-Feb-16,149.43,149.59,146,147.19,2540000000
22-Feb-16,148.62,149.2,148.32,149.03,1830000000
19-Feb-16,150.72,150.75,147.87,148.79,2420000000
18-Feb-16,150.87,151.54,150.09,150.87,3770000000
17-Feb-16,149.2,150.46,149.18,150.2,3520000000
16-Feb-16,149.19,150,148.6,149.35,2880000000
15-Feb-16,149.42,149.97,148.62,149.07,2820000000
12-Feb-16,149.85,150.26,148.15,148.35,2120000000
11-Feb-16,148.79,151.14,148.74,150.71,3010000000
10-Feb-16,148.68,149.91,148.57,148.88,2110000000
9-Feb-16,149.22,149.61,147.72,149.29,1480000000
5-Feb-16,147.13,150.44,147.07,150.33,2750000000
4-Feb-16,144.91,147.18,144.91,146.79,2310000000
3-Feb-16,142.5,144.63,142.26,144.52,1820000000
2-Feb-16,143.72,144.76,143.41,143.41,2310000000
1-Feb-16,144.98,145.5,143.37,144.42,1930000000
29-Jan-16,144.4,144.89,143.25,144.88,2880000000
28-Jan-16,143.52,144.01,142.92,144.01,2370000000
27-Jan-16,142.1,143.46,141.81,143.46,2580000000
26-Jan-16,141.06,141.59,140.78,141.59,1660000000
25-Jan-16,141.71,142.34,141.32,141.63,1880000000
22-Jan-16,140.56,140.79,139.49,140.71,2060000000
21-Jan-16,140.2,140.7,138.86,139.19,1790000000
20-Jan-16,140.77,141.28,139.41,139.41,2040000000
