Date, Open,High, Low, Close, Volume
29-Nov-11,118.94,120.98,118.92,120.26,1.23B
30-Nov-11,120.28,121.25,119.38,121.01,1.95B
1-Dec-11,121.03,123.91,121.03,122.6,2.22B
2-Dec-11,122.62,122.73,121.99,122.57,1.39B
5-Dec-11,122.61,123.37,122.18,122.92,1.46B
6-Dec-11,122.87,123.09,121.74,122.33,1.22B
7-Dec-11,122.37,123.62,122.37,123.61,2.04B
8-Dec-11,123.62,123.62,122.72,123.15,1.48B
9-Dec-11,123.11,123.11,121.5,122.43,1.41B
12-Dec-11,122.52,124.05,122.52,123.6,2.47B
13-Dec-11,123.56,123.56,122.05,123.11,2.53B
14-Dec-11,123.1,123.13,122.13,122.48,2.98B
15-Dec-11,122.45,122.45,119.67,120.67,2.23B
16-Dec-11,120.69,122.8,120.69,122.43,2.64B
19-Dec-11,122.43,122.93,122.06,122.59,1.76B
20-Dec-11,122.62,123.29,121.46,121.71,3.10B
21-Dec-11,121.73,123.76,121.73,123.57,3.06B
22-Dec-11,123.42,124.17,123.37,124.03,2.92B
23-Dec-11,124.05,124.83,123.33,123.84,1.71B
27-Dec-11,123.83,124.22,122.61,123.88,968.78M
28-Dec-11,123.89,123.89,122.57,123.47,1.50B
29-Dec-11,123.47,124.73,122.38,124.69,1.15B
30-Dec-11,124.7,125.42,124.7,125.36,1.90B
2-Jan-12,125.34,125.34,124.35,124.72,1.79B
3-Jan-12,124.69,126.58,124.69,126.56,3.20B
4-Jan-12,126.56,128.96,126.56,128.43,2.79B
5-Jan-12,128.44,129.47,128.27,128.76,2.19B
6-Jan-12,128.77,128.83,126.81,127.51,1.54B
9-Jan-12,127.47,128.04,126.86,127.98,2.48B
10-Jan-12,127.96,130.04,127.86,130.01,3.29B
11-Jan-12,130.02,130.45,128.26,128.56,1.85B
12-Jan-12,128.58,129.12,127.99,128.59,2.34B
13-Jan-12,128.56,129.89,128.56,129.67,2.69B
16-Jan-12,129.67,129.67,128.48,129.12,2.00B
17-Jan-12,129.15,130.68,129.15,130.64,3.32B
18-Jan-12,130.63,131.5,130.61,131.48,2.41B
19-Jan-12,131.5,132.91,131.5,132.06,2.83B
20-Jan-12,132.1,133.14,130.95,131.78,2.53B
24-Jan-12,131.81,134.44,131.81,132.27,1.22B
25-Jan-12,132.3,132.41,130.7,131.19,1.69B
26-Jan-12,131.2,131.8,130.6,131.8,2.51B
27-Jan-12,131.81,132.29,131.45,132.29,2.14B
30-Jan-12,132.28,132.28,129.09,129.81,1.97B
31-Jan-12,129.78,130.74,129.45,130.74,1.90B
1-Feb-12,130.74,131.14,130.31,131.08,2.34B
2-Feb-12,131.11,133.43,131.11,133.39,3.21B
3-Feb-12,133.38,133.84,132.84,133.41,2.54B
6-Feb-12,133.4,134.29,131.8,132.25,2.21B
7-Feb-12,132.27,132.83,131.01,131.98,2.43B
8-Feb-12,131.99,133.34,131.61,133.28,1.92B
9-Feb-12,133.28,133.28,131.94,133.01,1.94B
10-Feb-12,132.99,133.01,130.87,131.34,1.70B
13-Feb-12,131.35,132.91,131.29,132.88,1.74B
14-Feb-12,132.93,133.31,132.31,133.29,1.88B
15-Feb-12,133.26,133.63,132.95,133.41,1.82B
16-Feb-12,133.38,133.38,131.72,132.17,2.62B
17-Feb-12,132.2,133.92,132.2,133.92,2.30B
20-Feb-12,133.93,134.64,133.42,134.06,1.53B
21-Feb-12,134.05,134.93,134.05,134.6,1.95B
22-Feb-12,134.59,134.59,133.63,134.2,2.24B
23-Feb-12,134.18,134.18,132.67,132.79,1.97B
24-Feb-12,132.77,132.8,128.92,130.42,2.86B
27-Feb-12,130.4,130.4,128.63,129.42,1.57B
28-Feb-12,129.43,131.11,129.43,130.86,1.88B
29-Feb-12,130.88,133.5,130.88,133.45,2.10B
1-Mar-12,133.44,133.44,132.52,132.73,1.37B
2-Mar-12,132.77,134.36,132.77,134.35,1.67B
5-Mar-12,134.34,134.34,133.05,133.67,1.22B
6-Mar-12,133.64,133.64,132.11,133.03,1.29B
7-Mar-12,132.97,132.97,132,132.87,1.64B
8-Mar-12,132.9,133.76,132.9,133.73,1.64B
9-Mar-12,133.77,134.61,133.77,134.53,1.78B
12-Mar-12,134.12,134.9,133.41,133.87,1.24B
13-Mar-12,133.9,134.65,133.9,134.65,1.33B
14-Mar-12,134.67,136.38,134.67,136.18,2.09B
15-Mar-12,136.2,136.77,135.43,135.69,2.62B
16-Mar-12,135.72,136.5,134.66,134.98,2.68B
19-Mar-12,135,135.66,134.58,135,1.80B
20-Mar-12,135.03,135.44,134.52,134.98,1.72B
21-Mar-12,134.98,135.93,134.89,135.93,1.98B
22-Mar-12,135.94,136.02,135.3,135.86,1.48B
26-Mar-12,135.87,136.49,134.8,135.58,1.56B
27-Mar-12,135.61,137.45,135.61,137.41,2.15B
28-Mar-12,137.41,137.74,136.86,137.59,2.12B
29-Mar-12,137.58,138.03,136.69,138,2.70B
30-Mar-12,138,138.89,137.85,138.74,1.97B
2-Apr-12,138.76,139.9,138.75,139.73,3.08B
3-Apr-12,139.76,141.52,139.76,140.86,2.95B
4-Apr-12,140.84,140.84,137.69,138.05,2.30B
5-Apr-12,137.99,139.27,137.05,139.01,2.16B
9-Apr-12,138.97,139.12,138.38,139.06,3.56B
10-Apr-12,139.19,139.98,139.04,139.16,2.70B
11-Apr-12,139.15,139.15,137.62,138.16,2.99B
12-Apr-12,138.17,138.75,137.65,138.29,3.28B
13-Apr-12,138.31,139.29,138.15,139.11,2.43B
16-Apr-12,139.11,139.11,137.99,138.2,2.67B
17-Apr-12,138.23,139.12,138.02,138.56,2.71B
18-Apr-12,138.6,139.87,138.59,139.18,3.08B
19-Apr-12,139.19,139.25,138.22,138.78,2.83B
20-Apr-12,138.79,139.25,138.56,139.23,3.10B
23-Apr-12,139.23,139.92,137.48,138.31,3.49B
24-Apr-12,138.32,139.01,138.05,138.96,3.12B
25-Apr-12,138.94,138.97,138.09,138.66,2.93B
26-Apr-12,138.67,139.49,138.53,138.93,3.45B
27-Apr-12,138.95,139.64,138.81,139.39,2.73B
30-Apr-12,139.4,139.99,138.89,139.98,2.11B
1-May-12,140,140.46,139.62,140.44,2.41B
2-May-12,140.47,141.6,140.29,141.58,2.88B
3-May-12,141.54,142.01,141.07,141.92,2.71B
4-May-12,141.93,142.69,140.99,141.36,2.65B
7-May-12,141.34,141.34,138.41,139.22,2.22B
8-May-12,139.23,140.38,139.23,140.11,1.91B
9-May-12,140.06,140.06,137.69,137.97,2.06B
10-May-12,137.95,138.31,137.29,138.28,1.84B
11-May-12,138.26,138.26,136.66,137.24,1.63B
14-May-12,137.18,137.35,134.91,135.34,1.82B
15-May-12,134.38,135.88,133.14,135,2.28B
16-May-12,133.68,133.68,131.02,133.2,2.22B
21-May-12,132.38,132.41,130.49,131.58,1.84B
22-May-12,132.32,134.23,132.31,134.22,2.45B
23-May-12,133.55,133.55,131.82,132.67,1.65B
24-May-12,132.56,132.98,131.83,132.61,1.85B
25-May-12,132.11,132.15,129.26,129.73,2.04B
28-May-12,128.85,130.49,127.97,130.24,1.57B
29-May-12,129.96,130.47,129.35,130.34,1.18B
30-May-12,130.03,130.58,129.54,130.47,1.52B
31-May-12,129.11,129.25,126.89,128.12,2.56B
1-Jun-12,127.56,128.08,126.17,126.73,1.55B
4-Jun-12,124.57,124.57,120.74,121.42,2.25B
5-Jun-12,122.92,124.5,122.92,123.96,1.79B
6-Jun-12,124.28,128.01,124.24,128,2.98B
7-Jun-12,129.18,130.32,127.41,128.06,2.48B
8-Jun-12,127.64,128.04,126.55,127.22,1.51B
11-Jun-12,128.19,128.85,127.63,128.43,2.01B
12-Jun-12,127.71,128.5,127.13,128.2,1.63B
13-Jun-12,128.45,129.17,128.04,128.77,2.87B
14-Jun-12,128.79,128.8,125.87,126.33,2.52B
15-Jun-12,127.07,127.78,125.44,127.25,3.60B
18-Jun-12,128.54,129.94,128.35,128.63,2.47B
19-Jun-12,128.58,129.4,128.53,129.28,1.74B
20-Jun-12,129.54,131.57,129.48,131.56,3.61B
21-Jun-12,131.55,131.55,129.04,129.81,2.64B
22-Jun-12,128.51,129.64,127.72,129.5,1.62B
25-Jun-12,129.61,129.61,127.89,128.17,1.35B
26-Jun-12,128.16,129.52,128,129.19,1.99B
27-Jun-12,129.38,131.14,129.37,130.79,1.96B
28-Jun-12,131.07,131.29,128.73,129.11,1.69B
29-Jun-12,129.47,132,129.47,131.61,1.69B
2-Jul-12,132.34,133.26,132.19,133.02,2.23B
3-Jul-12,133.52,135.3,133.36,135.13,2.42B
4-Jul-12,135.58,137.13,135.56,136.67,3.34B
5-Jul-12,137.13,137.13,135.9,136.38,1.79B
6-Jul-12,136.45,136.59,135.12,135.71,1.37B
9-Jul-12,135.09,135.24,132.87,133.13,1.22B
10-Jul-12,133.21,134.13,132.71,134.11,1.44B
11-Jul-12,134.22,134.53,133.85,134.47,1.67B
12-Jul-12,134.11,134.12,132.3,133,1.67B
13-Jul-12,133.25,134.77,133.21,134.44,1.42B
16-Jul-12,135.09,135.97,135.09,135.43,1.86B
17-Jul-12,135.98,136.88,135.92,136.71,1.87B
18-Jul-12,136.67,137.19,136.1,136.48,1.70B
19-Jul-12,137,137.63,136.08,136.78,1.73B
20-Jul-12,136.93,137.05,135.53,136.04,1.41B
23-Jul-12,134.91,134.91,133.16,133.54,1.43B
24-Jul-12,133.66,134.43,132.6,132.98,1.88B
25-Jul-12,132.51,133.45,132.07,133.34,1.38B
26-Jul-12,133.43,134.06,132.71,133.67,1.53B
27-Jul-12,134.64,136.28,134.64,136.19,1.88B
30-Jul-12,136.71,137.25,135.99,136.52,1.82B
31-Jul-12,136.78,138.14,136.49,137.86,2.56B
1-Aug-12,137.54,137.84,136.75,137.77,2.52B
2-Aug-12,137.65,138.28,136.1,136.41,1.66B
3-Aug-12,135.84,136.91,135.25,136.83,1.37B
6-Aug-12,138.14,138.57,137.3,137.39,1.74B
7-Aug-12,137.58,137.88,136.19,136.61,3.07B
8-Aug-12,136.69,137.2,136.2,136.63,2.17B
9-Aug-12,136.9,137.89,136.85,137.74,1.87B
10-Aug-12,137.87,138.51,137.33,138.13,2.36B
13-Aug-12,138.37,138.58,136.13,136.75,1.63B
14-Aug-12,137.26,137.62,136.4,137.62,1.62B
15-Aug-12,137.4,138.47,137.05,138.47,2.12B
16-Aug-12,138.53,139.31,138.18,139.14,2.69B
21-Aug-12,139.14,139.14,139.14,139.14,0
23-Aug-12,138.56,139.56,137.92,138.86,2.04B
24-Aug-12,138.09,138.71,137.33,138.31,1.46B
27-Aug-12,138.31,138.55,137.99,138.26,582.97M
28-Aug-12,138.58,138.92,137.71,138.38,2.01B
29-Aug-12,138.11,138.24,136.33,137.17,2.31B
30-Aug-12,136.02,136.19,134.24,135.07,2.20B
31-Aug-12,134.32,136.16,133.23,135.96,2.42B
3-Sep-12,135.54,137.89,135.34,137.87,2.21B
4-Sep-12,137.85,138.3,137.33,137.57,2.87B
5-Sep-12,136.8,137.51,136,136.25,2.71B
6-Sep-12,136.59,137.19,136.32,137.19,2.71B
7-Sep-12,138.16,139,137.94,138.65,2.51B
10-Sep-12,139.02,139.7,138.35,139.7,1.82B
11-Sep-12,139.33,139.65,138.6,139.55,2.07B
12-Sep-12,139.99,140.64,139.38,140.63,1.91B
13-Sep-12,140.57,141.06,140.26,140.65,3.29B
14-Sep-12,141.79,144.39,141.79,143.97,3.99B
17-Sep-12,144.25,144.46,143.31,143.95,3.29B
18-Sep-12,143.81,143.91,142.17,143.12,2.65B
19-Sep-12,142.91,144.29,142.72,143.87,3.07B
20-Sep-12,143.41,143.53,142.17,142.51,4.45B
21-Sep-12,142.78,143.8,142.32,143.77,3.47B
24-Sep-12,142.92,143.43,141.58,141.83,3.83B
25-Sep-12,142.19,142.81,141.61,142.75,3.07B
26-Sep-12,142.28,142.28,139.61,140.47,2.41B
27-Sep-12,140.53,142.67,140.31,142.12,3.22B
28-Sep-12,142.57,143.99,142.51,143.96,2.62B
1-Oct-12,143.47,143.47,142,142.89,2.32B
2-Oct-12,143.18,143.81,143.04,143.67,2.82B
3-Oct-12,144,144,143.03,143.54,3.47B
4-Oct-12,143.7,144.63,143.64,144.62,1.94B
5-Oct-12,145.18,146.74,145.18,146.51,2.02B
8-Oct-12,146.43,146.81,143.6,144.6,2.30B
9-Oct-12,144.93,145.55,144.07,144.61,2.13B
10-Oct-12,144.07,144.74,143.48,144.61,2.40B
11-Oct-12,144.13,145.12,144.01,145.12,3.26B
12-Oct-12,145.45,146.09,145.28,145.84,4.08B
15-Oct-12,145.73,145.93,144.93,145.68,2.85B
16-Oct-12,145.97,146.69,145.45,146.67,2.53B
17-Oct-12,146.91,147.47,146.04,146.86,3.13B
18-Oct-12,147.36,147.76,146.92,147.64,2.93B
19-Oct-12,147.6,147.69,146.42,146.68,2.53B
22-Oct-12,146.13,147.08,145.56,147.05,2.64B
23-Oct-12,147.07,147.61,146.21,146.64,2.86B
24-Oct-12,146.36,147.42,145.93,147.27,2.54B
25-Oct-12,147.19,147.52,146.62,147.21,3.60B
29-Oct-12,146.83,147.33,146.27,146.97,2.75B
30-Oct-12,146.87,147.94,146.72,147.83,3.85B
31-Oct-12,147.69,147.92,146.6,147.78,3.13B
1-Nov-12,147.04,147.4,145.96,147.35,3.02B
2-Nov-12,147.43,147.69,146.81,147.31,2.11B
5-Nov-12,146.94,146.97,145.38,145.97,1.80B
6-Nov-12,146.1,146.42,145.44,146.27,2.34B
7-Nov-12,146.48,147.53,146.33,147.44,3.06B
8-Nov-12,146.18,146.58,145.19,146.57,2.27B
9-Nov-12,145.92,146.41,145.36,146.41,2.11B
12-Nov-12,146.38,146.66,145.44,145.71,1.67B
13-Nov-12,145.81,146.41,145.67,146.17,2.95B
14-Nov-12,146.28,146.75,145.53,146.62,2.84B
19-Nov-12,146.46,146.56,144.99,145.73,2.42B
20-Nov-12,146.15,146.69,144.9,145.56,3.06B
21-Nov-12,145.72,145.78,144.95,145.73,2.40B
22-Nov-12,145.44,146.34,145.44,146.22,2.67B
23-Nov-12,146.08,146.41,145.36,146.35,2.13B
26-Nov-12,146.34,147.35,146.31,147.23,2.86B
27-Nov-12,147.02,147.11,145.58,145.96,3.37B
28-Nov-12,145.59,145.73,142.76,144.3,2.72B
29-Nov-12,144.72,144.98,143.53,144.91,2.46B
30-Nov-12,144.69,145.11,143.04,143.89,3.69B
3-Dec-12,143.77,144.36,142.84,143.69,3.40B
4-Dec-12,143.46,143.56,142.34,143.56,2.28B
5-Dec-12,143.29,144.14,142.86,144.11,3.06B
6-Dec-12,144.36,144.81,144,144.57,3.03B
7-Dec-12,144.31,144.91,143.87,144.74,2.48B
10-Dec-12,144.82,145.18,143.86,144.75,2.98B
11-Dec-12,144.62,145.41,144.15,145.23,2.86B
12-Dec-12,145.26,145.77,144.43,145.46,3.27B
13-Dec-12,145.03,145.22,143.89,144.78,3.50B
14-Dec-12,144.67,144.95,143.86,144.83,1.74B
17-Dec-12,144.79,145.41,144.35,145.01,2.22B
18-Dec-12,145.34,145.64,143.44,144.55,1.98B
19-Dec-12,144.62,144.81,142.62,143.62,2.12B
20-Dec-12,143.21,143.3,141.66,142.46,2.24B
21-Dec-12,142.4,143.26,142.12,142.68,1.71B
26-Dec-12,142.73,143.33,142.41,143.33,1.12B
27-Dec-12,143.44,144,143.14,143.81,1.61B
28-Dec-12,144.29,145,143.82,145,2.07B
2-Jan-13,145.23,146.73,145.09,146.24,2.24B
3-Jan-13,146.61,148.47,146.61,148.35,3.10B
4-Jan-13,148.45,148.72,147.74,148.56,2.47B
7-Jan-13,148.5,149.03,147.27,147.55,2.70B
8-Jan-13,147.49,148,146.76,147.27,3.28B
9-Jan-13,147.52,147.79,145.51,146.03,3.19B
10-Jan-13,146.09,146.41,143.64,144.48,2.28B
11-Jan-13,144.67,145.35,143.72,144.06,2.27B
14-Jan-13,144.55,146.33,144.34,146.33,3.15B
15-Jan-13,146.56,146.95,146.06,146.95,1.99B
16-Jan-13,146.86,147.19,146.32,147.19,3.14B
17-Jan-13,146.99,147.63,146.35,146.58,1.59B
18-Jan-13,147.24,149.06,147.14,149.06,2.39B
21-Jan-13,148.94,149.45,147.87,148.23,2.06B
22-Jan-13,148.08,148.62,147.16,147.95,2.22B
23-Jan-13,148.2,148.86,146.79,147.91,2.21B
25-Jan-13,148.15,148.58,147.29,148.19,3.17B
28-Jan-13,148.16,148.55,146.16,147.33,2.28B
29-Jan-13,147.84,148.29,147.62,148.29,2.41B
30-Jan-13,148.54,148.81,147.77,148.39,2.56B
31-Jan-13,148.08,148.2,146.97,147.51,2.78B
1-Feb-13,147.55,148.9,147.55,147.92,2.54B
4-Feb-13,148.31,149.09,147.88,148.51,2.47B
5-Feb-13,147.97,148.49,147.37,148.34,3.57B
6-Feb-13,148.89,149.47,148.61,149.09,3.03B
7-Feb-13,149.14,149.65,148.84,149.05,2.67B
8-Feb-13,149.53,150.03,148.62,148.84,2.16B
11-Feb-13,149.15,149.63,148.97,149.12,1.58B
12-Feb-13,149.12,151.02,149.03,150.93,2.19B
13-Feb-13,151.09,151.86,150.86,151.56,2.99B
14-Feb-13,151.57,152.16,151.17,151.58,4.95B
15-Feb-13,151.53,152.21,151.41,152.13,3.87B
18-Feb-13,152.17,152.85,151.62,151.9,3.17B
19-Feb-13,151.85,152.09,150.42,151.19,8.78B
20-Feb-13,151.59,152.4,151.49,152.3,5.78B
21-Feb-13,151.82,153,151.7,152.57,4.78B
22-Feb-13,152.44,152.92,151.98,152.8,4.28B
